Name,Season,player_id,date,market_value_in_eur,current_club_id,player_club_domestic_competition_id,Nationality,Position,Team,Age,YOB,MatchedPlayed,Starts,MinutesPlayed,90s,Goals,Assists,GA,NonPenGoals,PensScored,PensAttempted,YellowCards,RedCards,xG,npxG,xAG,npxG + xAG,ProgressiveCarries,ProgressivePasses,ProgressivePassesReceived,G/90,A/90,GA/90,NonPenGoals/90,NonPenGA/90,xG/90,xAG/90,xA+xG /90,npxG/90,npXG + xAG /90,Matches,Shots,ShotsOnTarget,SoT%,S/90,SoT/90,G/Shot,G/SoT,AvgShotDist,FKShots,npxG/Shot,Goals - xG,npG - npxG,PassesCompleted,PassesAttempted,PercentPassesCompleted,TotalPassingDistance,ProgressedPassingDistance,ShortPassesCompleted,ShortPassesAttempted,ShortPassesPercentCompleted,MedPassesCompleted,MedPassesAttempted,MedPassesPercentCompleted,LongPassesCompleted,LongPassesAttempted,LongPassesPercentCompleted,xA,A - xAG,KeyPasses,1/3,PPen,CPen,Progressive Passes,Tackles,TacklesWon,TklsDefThird,TklsMidThird,TklsAttThird,DribblersTackled,DribblesChallenged,DrblTkl%,ChallengesLost,Blocks,BlockedShots,BlockedPasses,Interceptions,Tackles + Interceptions,Clearances,DefensiveErrors,nationality_id,team_id,position_id,season_id
Trevoh Chalobah,2021/2022,346314,2022-03-29,20000000,631,GB1,eng ENG,DF,Chelsea,22,1999,20,17,"1,449",16.1,3,1,4,3,0,0,2,0,1.1,1.1,0.3,1.4,24.0,88.0,14.0,0.19,0.06,0.25,0.19,0.25,0.07,0.02,0.09,0.07,0.09,Matches,9,7,77.8,0.56,0.43,0.33,0.43,18.8,0.0,0.13,1.9,1.9,1158.0,1283.0,90.3,18559.0,5304.0,564.0,607.0,92.9,517.0,548.0,94.3,60.0,94.0,63.8,0.5,0.7,4.0,106.0,6.0,0.0,88.0,40.0,27,22.0,18.0,0.0,24.0,31.0,77.4,7.0,16.0,6.0,10.0,19,59.0,43.0,2.0,2,24,3,3
Trevoh Chalobah,2022/2023,346314,2022-11-03,22000000,631,GB1,eng ENG,DF,Chelsea,23,1999,25,18,"1,608",17.9,0,0,0,0,0,0,4,0,0.9,0.9,0.3,1.2,17.0,71.0,27.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06,Matches,9,2,22.2,0.5,0.11,0.0,0.0,9.6,0.0,0.1,-0.9,-0.9,1051.0,1200.0,87.6,18603.0,5316.0,419.0,467.0,89.7,551.0,594.0,92.8,70.0,107.0,65.4,0.3,-0.3,4.0,64.0,3.0,1.0,71.0,31.0,20,22.0,6.0,3.0,24.0,35.0,68.6,11.0,17.0,7.0,10.0,24,55.0,56.0,1.0,2,24,3,4
Trevoh Chalobah,2023/2024,346314,2023-12-19,18000000,631,GB1,eng ENG,DF,Chelsea,24,1999,3,2,200,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,114.0,78.9,1624.0,306.0,31.0,36.0,86.1,55.0,61.0,90.2,3.0,16.0,18.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1,1.0,0.0,1.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,3,5.0,10.0,0.0,2,24,3,5
Troy Deeney,2019/2020,65477,2020-04-08,6500000,1010,GB1,eng ENG,FW,Watford,31,1988,27,26,"2,225",24.7,10,2,12,5,5,6,3,0,10.5,5.8,3.5,9.3,12.0,81.0,104.0,0.4,0.08,0.49,0.2,0.28,0.42,0.14,0.57,0.23,0.38,Matches,39,16,41.0,1.58,0.65,0.13,0.31,16.0,0.0,0.15,-0.5,-0.8,386.0,727.0,53.1,5100.0,1807.0,231.0,381.0,60.6,104.0,208.0,50.0,15.0,36.0,41.7,1.8,-1.5,29.0,51.0,20.0,1.0,81.0,19.0,12,6.0,10.0,3.0,6.0,29.0,20.7,23.0,13.0,1.0,12.0,11,30.0,27.0,0.0,2,9,1,1
Troy Deeney,2021/2022,65477,2022-05-13,1000000,1010,GB1,eng ENG,FW,Watford,33,1988,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,0.54,0.28,0.54,Matches,2,0,0.0,7.2,0.0,0.0,0.0,12.7,0.0,0.04,-0.1,-0.1,3.0,7.0,42.9,24.0,10.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2,9,1,3
Troy Parrott,2019/2020,552655,2020-04-08,3600000,798,NL1,ie IRL,FW,Tottenham,17,2002,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,68.0,12.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,21,1,1
Tyler Adams,2022/2023,332705,2023-03-16,20000000,989,GB1,us USA,MF,Leeds United,23,1999,24,24,"2,156",24.0,0,0,0,0,0,0,6,1,0.1,0.1,1.4,1.5,19.0,136.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,4,0,0.0,0.17,0.0,0.0,0.0,27.5,0.0,0.03,-0.1,-0.1,1108.0,1343.0,82.5,16592.0,5061.0,607.0,686.0,88.5,390.0,460.0,84.8,63.0,107.0,58.9,1.0,-1.4,24.0,110.0,13.0,0.0,136.0,89.0,46,44.0,35.0,10.0,50.0,77.0,64.9,27.0,48.0,8.0,40.0,35,124.0,29.0,0.0,27,13,4,4
Tyler Adams,2023/2024,332705,2023-12-19,18000000,989,GB1,us USA,MF,Bournemouth,25,1999,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.6,152.0,34.0,8.0,8.0,100.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,5,4,5
Tyler Morton,2021/2022,618494,2022-03-29,3000000,31,GB1,eng ENG,MF,Liverpool,18,2002,2,1,66,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,85.7,527.0,116.0,15.0,16.0,93.8,9.0,9.0,100.0,5.0,7.0,71.4,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3,3.0,0.0,0.0,2,15,4,3
Tyler Onyango,2023/2024,663225,2023-12-19,500000,29,GB1,eng ENG,MF,Everton,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,10,4,5
Tyler Roberts,2020/2021,296986,2021-05-25,6000000,399,GB1,wls WAL,"MF,FW",Leeds United,21,1999,27,14,"1,340",14.9,1,2,3,1,0,0,3,0,1.8,1.8,2.3,4.1,33.0,53.0,89.0,0.07,0.13,0.2,0.07,0.2,0.12,0.16,0.28,0.12,0.28,Matches,26,12,46.2,1.75,0.81,0.04,0.08,19.4,0.0,0.07,-0.8,-0.8,334.0,478.0,69.9,4621.0,1109.0,191.0,233.0,82.0,92.0,123.0,74.8,20.0,46.0,43.5,1.1,-0.3,16.0,29.0,17.0,1.0,53.0,15.0,13,1.0,11.0,3.0,5.0,22.0,22.7,17.0,17.0,2.0,15.0,9,24.0,12.0,0.0,34,13,5,2
Tyler Roberts,2021/2022,296986,2021-12-23,8000000,399,GB1,wls WAL,"MF,FW",Leeds United,22,1999,23,7,987,11.0,1,1,2,1,0,0,5,0,2.4,2.4,1.0,3.4,17.0,29.0,63.0,0.09,0.09,0.18,0.09,0.18,0.22,0.09,0.31,0.22,0.31,Matches,30,12,40.0,2.74,1.09,0.03,0.08,19.7,0.0,0.08,-1.4,-1.4,214.0,300.0,71.3,3004.0,771.0,124.0,154.0,80.5,61.0,81.0,75.3,13.0,29.0,44.8,0.7,0.0,15.0,17.0,10.0,2.0,29.0,16.0,7,6.0,7.0,3.0,9.0,16.0,56.3,7.0,11.0,1.0,10.0,5,21.0,11.0,0.0,34,13,5,3
Tyrell Malacia,2022/2023,339340,2022-11-03,22000000,985,GB1,nl NED,DF,Manchester Utd,22,1999,22,14,"1,396",15.5,0,0,0,0,0,0,6,0,0.2,0.2,0.7,0.9,19.0,44.0,33.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches,5,2,40.0,0.32,0.13,0.0,0.0,22.1,0.0,0.05,-0.2,-0.2,694.0,802.0,86.5,10156.0,2981.0,429.0,463.0,92.7,205.0,232.0,88.4,35.0,60.0,58.3,0.7,-0.7,9.0,36.0,8.0,0.0,44.0,46.0,33,33.0,12.0,1.0,14.0,25.0,56.0,11.0,13.0,3.0,10.0,25,71.0,49.0,0.0,29,8,3,4
Tyrese Francois,2020/2021,528888,2021-03-18,150000,443,DK1,au AUS,DF,Fulham,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,93.3,251.0,101.0,6.0,7.0,85.7,7.0,7.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,11,3,2
Tyrese Francois,2022/2023,528888,2022-11-08,500000,443,DK1,au AUS,FW,Fulham,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,12.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,4,11,1,4
Tyrick Mitchell,2020/2021,730893,2021-06-08,7000000,873,GB1,eng ENG,DF,Crystal Palace,20,1999,19,19,"1,710",19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15.0,77.0,30.0,0.05,0.05,0.11,0.05,0.11,0.04,0.01,0.06,0.04,0.06,Matches,2,2,100.0,0.11,0.11,0.5,0.5,7.8,0.0,0.42,0.2,0.2,556.0,809.0,68.7,8181.0,5063.0,320.0,396.0,80.8,194.0,277.0,70.0,27.0,76.0,35.5,0.5,0.8,3.0,51.0,11.0,5.0,77.0,64.0,35,48.0,9.0,7.0,23.0,40.0,57.5,17.0,29.0,10.0,19.0,21,85.0,62.0,1.0,2,16,3,2
Tyrick Mitchell,2021/2022,730893,2022-03-29,17000000,873,GB1,eng ENG,DF,Crystal Palace,21,1999,36,35,"3,101",34.5,0,2,2,0,0,0,1,0,0.2,0.2,1.7,1.9,41.0,134.0,116.0,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.05,0.01,0.05,Matches,4,0,0.0,0.12,0.0,0.0,0.0,17.3,0.0,0.06,-0.2,-0.2,1393.0,1930.0,72.2,21564.0,10421.0,745.0,864.0,86.2,526.0,700.0,75.1,84.0,236.0,35.6,1.7,0.3,21.0,103.0,33.0,15.0,134.0,104.0,57,67.0,26.0,11.0,46.0,67.0,68.7,21.0,47.0,5.0,42.0,41,145.0,101.0,0.0,2,16,3,3
Tyrick Mitchell,2022/2023,730893,2022-11-03,28000000,873,GB1,eng ENG,DF,Crystal Palace,22,1999,36,34,"2,891",32.1,0,2,2,0,0,0,5,1,0.6,0.6,1.2,1.8,23.0,106.0,90.0,0.0,0.06,0.06,0.0,0.06,0.02,0.04,0.05,0.02,0.05,Matches,6,1,16.7,0.19,0.03,0.0,0.0,11.6,0.0,0.1,-0.6,-0.6,1152.0,1607.0,71.7,18235.0,8262.0,600.0,710.0,84.5,483.0,635.0,76.1,53.0,169.0,31.4,1.2,0.8,15.0,90.0,21.0,9.0,106.0,71.0,49,43.0,23.0,5.0,30.0,53.0,56.6,23.0,48.0,11.0,37.0,42,113.0,78.0,0.0,2,16,3,4
Tyrick Mitchell,2023/2024,730893,2023-12-19,22000000,873,GB1,eng ENG,DF,Crystal Palace,24,1999,27,27,"2,347",26.1,1,2,3,1,0,0,5,0,0.7,0.7,1.6,2.4,15.0,70.0,104.0,0.04,0.08,0.12,0.04,0.12,0.03,0.06,0.09,0.03,0.09,Matches,5,2,40.0,0.19,0.08,0.2,0.5,13.1,0.0,0.14,0.3,0.3,844.0,1183.0,71.3,13674.0,5900.0,409.0,494.0,82.8,373.0,500.0,74.6,48.0,109.0,44.0,1.6,0.4,16.0,57.0,19.0,7.0,70.0,77.0,40,60.0,11.0,6.0,29.0,42.0,69.0,13.0,41.0,8.0,33.0,22,99.0,85.0,0.0,2,16,3,5
Tyrone Mings,2019/2020,253677,2020-04-08,22500000,405,GB1,eng ENG,DF,Aston Villa,26,1993,33,33,"2,902",32.2,2,2,4,2,0,0,7,0,0.8,0.8,0.7,1.5,12.0,60.0,11.0,0.06,0.06,0.12,0.06,0.12,0.02,0.02,0.05,0.02,0.05,Matches,8,3,37.5,0.25,0.09,0.25,0.67,9.9,0.0,0.1,1.2,1.2,1085.0,1400.0,77.5,23447.0,8852.0,290.0,329.0,88.1,624.0,680.0,91.8,158.0,355.0,44.5,0.4,1.3,7.0,57.0,4.0,1.0,60.0,15.0,11,11.0,3.0,1.0,10.0,13.0,76.9,3.0,56.0,48.0,8.0,30,45.0,190.0,4.0,2,19,3,1
Tyrone Mings,2020/2021,253677,2021-05-28,30000000,405,GB1,eng ENG,DF,Aston Villa,27,1993,36,36,"3,194",35.5,2,2,4,2,0,0,6,1,1.9,1.9,0.4,2.4,12.0,104.0,5.0,0.06,0.06,0.11,0.06,0.11,0.05,0.01,0.07,0.05,0.07,Matches,19,7,36.8,0.54,0.2,0.11,0.29,9.9,0.0,0.1,0.1,0.1,1314.0,1696.0,77.5,27322.0,12308.0,380.0,439.0,86.6,745.0,816.0,91.3,165.0,379.0,43.5,0.5,1.6,7.0,97.0,4.0,1.0,104.0,32.0,16,23.0,7.0,2.0,16.0,24.0,66.7,8.0,59.0,40.0,19.0,41,73.0,172.0,3.0,2,19,3,2
Tyrone Mings,2021/2022,253677,2021-12-23,32000000,405,GB1,eng ENG,DF,Aston Villa,28,1993,36,35,"3,189",35.4,1,3,4,1,0,0,11,0,1.6,1.6,1.6,3.3,23.0,91.0,17.0,0.03,0.08,0.11,0.03,0.11,0.05,0.05,0.09,0.05,0.09,Matches,21,5,23.8,0.59,0.14,0.05,0.2,12.3,0.0,0.08,-0.6,-0.6,1336.0,1684.0,79.3,26051.0,10825.0,446.0,513.0,86.9,744.0,820.0,90.7,130.0,302.0,43.0,1.1,1.4,10.0,85.0,5.0,0.0,91.0,23.0,12,17.0,3.0,3.0,14.0,22.0,63.6,8.0,47.0,30.0,17.0,46,69.0,153.0,2.0,2,19,3,3
Tyrone Mings,2022/2023,253677,2022-11-03,25000000,405,GB1,eng ENG,DF,Aston Villa,29,1993,35,35,"3,150",35.0,1,2,3,1,0,0,7,0,1.2,1.2,1.4,2.6,20.0,111.0,7.0,0.03,0.06,0.09,0.03,0.09,0.03,0.04,0.07,0.03,0.07,Matches,7,2,28.6,0.2,0.06,0.14,0.5,12.1,0.0,0.17,-0.2,-0.2,1617.0,1899.0,85.2,30932.0,11677.0,532.0,586.0,90.8,913.0,984.0,92.8,153.0,286.0,53.5,0.9,0.6,5.0,106.0,6.0,0.0,111.0,15.0,7,10.0,5.0,0.0,9.0,20.0,45.0,11.0,40.0,21.0,19.0,54,69.0,163.0,2.0,2,19,3,4
Tyrone Mings,2023/2024,253677,2023-12-19,16000000,405,GB1,eng ENG,DF,Aston Villa,31,1993,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches,1,0,0.0,3.0,0.0,0.0,0.0,18.4,0.0,0.01,0.0,0.0,5.0,5.0,100.0,119.0,86.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,100.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,2,19,3,5
Valentino Lazaro,2019/2020,186368,2020-04-08,15000000,416,IT1,at AUT,"DF,MF",Newcastle Utd,23,1996,13,4,480,5.3,1,0,1,1,0,0,0,1,0.4,0.4,0.2,0.6,7.0,7.0,14.0,0.19,0.0,0.19,0.19,0.19,0.07,0.04,0.11,0.07,0.11,Matches,4,1,25.0,0.75,0.19,0.25,1.0,21.9,0.0,0.1,0.6,0.6,157.0,197.0,79.7,2316.0,877.0,86.0,95.0,90.5,50.0,59.0,84.7,10.0,27.0,37.0,0.2,-0.2,6.0,5.0,3.0,1.0,7.0,13.0,9,11.0,2.0,0.0,11.0,18.0,61.1,7.0,2.0,0.0,2.0,3,16.0,4.0,0.0,42,23,9,1
Vicente Guaita,2019/2020,64399,2020-04-08,4000000,940,ES1,es ESP,GK,Crystal Palace,32,1987,35,35,"3,150",35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,1065.0,57.3,19861.0,16021.0,108.0,109.0,99.1,243.0,253.0,96.0,256.0,692.0,37.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,18.0,3.0,8,16,6,1
Vicente Guaita,2020/2021,64399,2021-06-08,2000000,940,ES1,es ESP,GK,Crystal Palace,33,1987,37,37,"3,330",37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,1081.0,56.4,20832.0,16995.0,97.0,98.0,99.0,208.0,215.0,96.7,300.0,759.0,39.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,11.0,1.0,8,16,6,2
Vicente Guaita,2021/2022,64399,2021-12-23,1500000,940,ES1,es ESP,GK,Crystal Palace,34,1987,30,30,"2,655",29.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,982.0,79.0,17570.0,10060.0,241.0,242.0,99.6,345.0,348.0,99.1,171.0,369.0,46.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,8.0,1.0,8,16,6,3
Vicente Guaita,2022/2023,64399,2022-11-03,1500000,940,ES1,es ESP,GK,Crystal Palace,35,1987,27,27,"2,430",27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,845.0,72.2,15748.0,10443.0,159.0,161.0,98.8,258.0,263.0,98.1,182.0,405.0,44.9,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,1.0,8,16,6,4
Victor Lindelöf,2019/2020,184573,2020-04-08,28000000,985,GB1,se SWE,DF,Manchester Utd,25,1994,35,35,"3,092",34.4,1,0,1,1,0,0,6,0,0.3,0.3,0.3,0.7,16.0,111.0,3.0,0.03,0.0,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.02,Matches,6,1,16.7,0.17,0.03,0.17,1.0,11.4,0.0,0.06,0.7,0.7,1824.0,2114.0,86.3,33116.0,11930.0,692.0,752.0,92.0,954.0,1038.0,91.9,145.0,256.0,56.6,0.5,-0.3,4.0,84.0,2.0,0.0,111.0,29.0,15,16.0,12.0,1.0,17.0,20.0,85.0,3.0,25.0,16.0,9.0,26,55.0,129.0,0.0,16,8,3,1
Victor Lindelöf,2020/2021,184573,2021-05-31,24000000,985,GB1,se SWE,DF,Manchester Utd,26,1994,29,29,"2,585",28.7,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,18.0,92.0,2.0,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,Matches,4,1,25.0,0.14,0.03,0.25,1.0,6.4,0.0,0.15,0.4,0.4,1686.0,1882.0,89.6,29559.0,11270.0,698.0,751.0,92.9,862.0,909.0,94.8,108.0,181.0,59.7,0.7,0.7,6.0,92.0,5.0,0.0,92.0,22.0,10,12.0,10.0,0.0,12.0,24.0,50.0,12.0,22.0,14.0,8.0,30,52.0,95.0,1.0,16,8,3,2
Victor Lindelöf,2021/2022,184573,2021-12-23,24000000,985,GB1,se SWE,DF,Manchester Utd,27,1994,28,26,"2,355",26.2,0,2,2,0,0,0,4,0,0.2,0.2,0.6,0.8,14.0,72.0,3.0,0.0,0.08,0.08,0.0,0.08,0.01,0.02,0.03,0.01,0.03,Matches,3,2,66.7,0.11,0.08,0.0,0.0,8.6,0.0,0.07,-0.2,-0.2,1215.0,1385.0,87.7,22399.0,8069.0,452.0,486.0,93.0,637.0,691.0,92.2,107.0,165.0,64.8,0.8,1.4,4.0,75.0,6.0,0.0,72.0,16.0,11,9.0,7.0,0.0,9.0,14.0,64.3,5.0,26.0,17.0,9.0,25,41.0,96.0,0.0,16,8,3,3
Victor Lindelöf,2022/2023,184573,2022-11-03,15000000,985,GB1,se SWE,DF,Manchester Utd,28,1994,20,14,"1,365",15.2,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,3.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,3,0,0.0,0.2,0.0,0.0,0.0,7.9,0.0,0.09,-0.3,-0.3,866.0,930.0,93.1,15313.0,4622.0,318.0,336.0,94.6,479.0,495.0,96.8,54.0,76.0,71.1,0.4,-0.1,3.0,35.0,2.0,0.0,36.0,22.0,17,10.0,9.0,3.0,9.0,17.0,52.9,8.0,18.0,9.0,9.0,21,43.0,63.0,1.0,16,8,3,4
Victor Lindelöf,2023/2024,184573,2023-12-19,18000000,985,GB1,se SWE,DF,Manchester Utd,29,1994,18,13,"1,260",14.0,1,1,2,1,0,0,2,0,0.8,0.8,0.3,1.1,16.0,36.0,17.0,0.07,0.07,0.14,0.07,0.14,0.05,0.02,0.08,0.05,0.08,Matches,6,4,66.7,0.43,0.29,0.17,0.25,10.4,0.0,0.13,0.2,0.2,794.0,892.0,89.0,12779.0,3507.0,377.0,413.0,91.3,345.0,375.0,92.0,48.0,69.0,69.6,0.4,0.7,8.0,58.0,3.0,0.0,36.0,14.0,9,7.0,7.0,0.0,5.0,12.0,41.7,7.0,15.0,8.0,7.0,11,25.0,34.0,1.0,16,8,3,5
Victor Wanyama,2019/2020,77760,2020-04-08,6500000,148,GB1,ke KEN,MF,Tottenham,28,1991,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,346.0,130.0,4.0,6.0,66.7,12.0,12.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,76,21,4,1
Virgil van Dijk,2019/2020,139208,2020-04-08,80000000,31,GB1,nl NED,DF,Liverpool,28,1991,38,38,"3,420",38.0,5,1,6,5,0,0,1,0,2.9,2.9,1.3,4.2,21.0,170.0,14.0,0.13,0.03,0.16,0.13,0.16,0.08,0.04,0.11,0.08,0.11,Matches,31,14,45.2,0.82,0.37,0.16,0.36,11.8,0.0,0.09,2.1,2.1,2919.0,3276.0,89.1,58361.0,19539.0,914.0,988.0,92.5,1638.0,1740.0,94.1,331.0,487.0,68.0,1.5,-0.3,7.0,182.0,9.0,0.0,170.0,23.0,12,18.0,5.0,0.0,6.0,13.0,46.2,7.0,20.0,15.0,5.0,40,63.0,166.0,2.0,29,15,3,1
Virgil van Dijk,2020/2021,139208,2021-06-08,55000000,31,GB1,nl NED,DF,Liverpool,29,1991,5,5,370,4.1,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,0.0,30.0,1.0,0.24,0.0,0.24,0.24,0.24,0.06,0.0,0.06,0.06,0.06,Matches,4,2,50.0,0.97,0.49,0.25,0.5,14.8,0.0,0.06,0.8,0.8,307.0,342.0,89.8,6110.0,2077.0,104.0,113.0,92.0,166.0,175.0,94.9,36.0,52.0,69.2,0.0,0.0,0.0,22.0,0.0,0.0,30.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,8.0,8.0,1.0,29,15,3,2
